Datetime,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,O3_ugm3,SO2_ugm3,Temp_2m_C,Humidity_Percent,Wind_Speed_10m_kmh
2025-08-26 19:00:00,38.6,39.1,36.4,800.0,68.0,20.1,27.5,90.0,6.7
2025-08-26 20:00:00,38.9,39.2,43.6,850.0,50.0,21.2,27.1,91.0,7.3
2025-08-26 21:00:00,35.0,35.5,45.1,866.0,43.0,22.5,26.6,92.0,5.4
2025-08-26 22:00:00,33.1,33.4,43.5,854.0,41.0,23.9,26.5,93.0,7.6
2025-08-26 23:00:00,33.4,33.8,40.4,816.0,42.0,24.1,26.4,94.0,7.2
2025-08-27 00:00:00,32.9,33.2,35.4,741.0,45.0,22.4,26.2,95.0,7.5
2025-08-27 01:00:00,31.2,31.4,28.9,641.0,51.0,19.5,26.0,95.0,7.5
2025-08-27 02:00:00,27.8,28.0,23.7,554.0,55.0,17.0,25.8,96.0,6.2
2025-08-27 03:00:00,23.7,23.8,20.9,483.0,55.0,15.1,25.7,96.0,7.0
2025-08-27 04:00:00,22.0,22.1,19.5,424.0,52.0,13.6,25.5,97.0,5.0
2025-08-27 05:00:00,27.7,27.7,25.6,407.0,42.0,17.7,25.4,97.0,5.6
2025-08-27 06:00:00,25.2,25.2,25.2,470.0,47.0,19.2,26.3,95.0,4.4
2025-08-27 07:00:00,24.7,24.8,24.6,574.0,55.0,21.4,27.0,92.0,4.6
2025-08-27 08:00:00,22.6,22.8,23.0,632.0,69.0,23.7,27.3,91.0,6.4
2025-08-27 09:00:00,18.6,18.9,19.7,595.0,95.0,26.6,28.8,82.0,8.6
2025-08-27 10:00:00,19.6,19.8,15.4,512.0,127.0,29.7,29.9,80.0,7.0
2025-08-27 11:00:00,24.8,25.2,12.0,443.0,154.0,31.4,30.9,77.0,6.3
2025-08-27 12:00:00,27.2,27.6,9.8,401.0,173.0,30.3,31.3,75.0,6.8
2025-08-27 13:00:00,30.3,38.9,8.3,372.0,187.0,28.0,32.0,71.0,6.3
2025-08-27 14:00:00,32.8,36.8,8.2,374.0,198.0,27.0,32.6,68.0,5.2
2025-08-27 15:00:00,34.7,38.0,7.5,358.0,210.0,29.0,32.7,68.0,3.9
2025-08-27 16:00:00,36.8,39.6,8.1,371.0,219.0,32.4,32.6,66.0,3.1
2025-08-27 17:00:00,50.2,51.3,18.0,577.0,176.0,30.4,32.2,68.0,3.6
2025-08-27 18:00:00,59.6,60.5,37.8,1223.0,137.0,32.0,29.3,84.0,1.6
2025-08-27 19:00:00,74.0,74.5,64.9,2061.0,84.0,34.1,28.8,89.0,1.9
2025-08-27 20:00:00,82.7,83.1,83.9,2125.0,43.0,35.3,28.6,89.0,1.7
2025-08-27 21:00:00,85.7,86.1,88.6,2189.0,25.0,35.1,28.3,90.0,2.7
2025-08-27 22:00:00,87.1,87.5,85.1,1479.0,20.0,34.0,28.2,90.0,4.5
2025-08-27 23:00:00,86.1,86.4,76.8,894.0,23.0,31.7,27.5,90.0,8.3
2025-08-28 00:00:00,79.6,80.1,61.2,627.0,36.0,27.4,27.1,91.0,4.5
2025-08-28 01:00:00,64.5,64.7,40.6,484.0,58.0,22.0,26.6,94.0,7.2
2025-08-28 02:00:00,53.0,53.3,26.0,403.0,71.0,18.0,26.1,95.0,6.7
2025-08-28 03:00:00,52.2,52.4,22.9,365.0,68.0,16.1,26.0,96.0,2.9
2025-08-28 04:00:00,54.8,55.1,25.6,388.0,57.0,15.6,25.7,97.0,0.9
2025-08-28 05:00:00,55.4,55.5,32.2,465.0,47.0,17.3,25.8,96.0,6.1
2025-08-28 06:00:00,51.0,51.1,31.0,648.0,55.0,18.7,27.0,93.0,4.9
2025-08-28 07:00:00,48.9,49.1,29.0,885.0,67.0,20.7,27.6,91.0,3.4
2025-08-28 08:00:00,48.7,49.0,26.2,1010.0,86.0,23.4,28.3,88.0,5.1
2025-08-28 09:00:00,50.4,50.8,21.6,916.0,116.0,27.5,29.7,81.0,6.5
2025-08-28 10:00:00,49.4,72.2,16.1,711.0,152.0,32.1,30.9,77.0,5.8
2025-08-28 11:00:00,52.6,87.5,11.8,551.0,183.0,35.2,31.5,76.0,5.9
2025-08-28 12:00:00,52.7,66.4,9.1,490.0,207.0,35.0,32.2,72.0,5.4
2025-08-28 13:00:00,53.7,64.3,7.5,475.0,225.0,33.1,32.3,71.0,4.9
2025-08-28 14:00:00,53.7,61.7,7.7,506.0,236.0,32.4,32.5,70.0,4.3
2025-08-28 15:00:00,54.9,61.5,8.6,569.0,240.0,34.2,32.6,72.0,3.4
2025-08-28 16:00:00,55.8,61.0,11.3,678.0,236.0,37.1,31.5,72.0,3.8
2025-08-28 17:00:00,61.7,62.2,21.6,875.0,180.0,33.5,29.5,78.0,5.2
2025-08-28 18:00:00,66.1,66.6,29.0,1294.0,150.0,32.8,29.3,84.0,5.7
2025-08-28 19:00:00,69.6,70.1,39.1,1801.0,109.0,31.8,29.0,87.0,4.9
2025-08-28 20:00:00,67.3,67.5,46.5,2041.0,76.0,30.5,28.7,88.0,5.0
2025-08-28 21:00:00,61.5,61.7,48.9,1777.0,59.0,28.7,28.2,91.0,3.0
2025-08-28 22:00:00,60.1,60.3,48.5,1246.0,49.0,26.6,27.5,93.0,5.8
2025-08-28 23:00:00,61.2,61.5,46.6,807.0,44.0,24.8,25.9,97.0,9.7
2025-08-29 00:00:00,62.2,62.2,42.8,595.0,43.0,23.8,26.0,96.0,6.1
2025-08-29 01:00:00,58.1,58.2,37.5,475.0,45.0,23.1,26.0,96.0,8.9
2025-08-29 02:00:00,53.4,53.6,32.8,405.0,47.0,22.4,26.0,95.0,8.3
2025-08-29 03:00:00,48.9,49.0,29.3,381.0,46.0,21.2,25.5,96.0,0.7
2025-08-29 04:00:00,45.5,45.6,26.3,407.0,45.0,20.0,25.1,98.0,1.5
2025-08-29 05:00:00,18.2,19.2,16.6,449.0,66.0,11.9,25.2,96.0,6.1
2025-08-29 06:00:00,19.6,20.7,20.7,513.0,61.0,12.8,27.5,94.0,6.7
2025-08-29 07:00:00,23.6,25.4,26.3,593.0,55.0,14.1,27.2,93.0,12.5
2025-08-29 08:00:00,25.4,27.5,29.9,637.0,54.0,15.6,27.6,91.0,9.6
2025-08-29 09:00:00,22.9,25.3,29.8,612.0,60.0,17.4,28.4,87.0,10.6
2025-08-29 10:00:00,25.2,27.3,27.7,550.0,71.0,19.5,29.3,85.0,7.7
2025-08-29 11:00:00,30.9,32.7,25.2,499.0,84.0,21.3,30.2,82.0,8.1
2025-08-29 12:00:00,34.7,36.4,22.2,467.0,103.0,22.7,31.2,77.0,9.6
2025-08-29 13:00:00,38.1,39.5,18.8,445.0,125.0,23.9,31.7,72.0,7.1
2025-08-29 14:00:00,38.1,39.1,17.3,454.0,139.0,25.1,31.0,71.0,10.7
2025-08-29 15:00:00,37.6,38.3,18.7,508.0,141.0,26.7,29.6,79.0,8.5
2025-08-29 16:00:00,37.7,38.4,22.0,593.0,135.0,28.4,29.5,80.0,8.7
2025-08-29 17:00:00,35.3,35.9,18.0,685.0,122.0,19.7,29.2,81.0,8.7
2025-08-29 18:00:00,38.1,39.0,24.3,798.0,104.0,20.7,28.5,84.0,7.7
2025-08-29 19:00:00,40.3,45.1,32.8,917.0,80.0,22.1,28.1,86.0,6.7
2025-08-29 20:00:00,40.7,49.9,37.9,979.0,61.0,22.7,27.7,88.0,7.0
2025-08-29 21:00:00,38.9,52.4,36.6,945.0,54.0,22.1,27.4,89.0,7.6
2025-08-29 22:00:00,38.1,57.0,31.9,852.0,52.0,20.7,27.1,90.0,7.8
2025-08-29 23:00:00,35.2,52.3,27.4,751.0,52.0,19.4,26.9,91.0,7.4
2025-08-30 00:00:00,32.4,47.4,23.9,645.0,52.0,18.1,26.7,92.0,8.3
2025-08-30 01:00:00,32.1,42.8,20.7,530.0,54.0,16.8,26.5,92.0,8.9
2025-08-30 02:00:00,29.3,36.0,18.7,443.0,54.0,16.0,26.4,92.0,8.0
2025-08-30 03:00:00,29.0,32.9,18.7,392.0,51.0,15.9,26.4,92.0,8.9
2025-08-30 04:00:00,29.5,31.7,19.9,368.0,46.0,16.3,26.2,93.0,7.9
2025-08-30 05:00:00,31.4,31.9,21.9,381.0,40.0,17.3,26.2,93.0,8.7
2025-08-30 06:00:00,32.5,32.7,22.8,463.0,44.0,18.7,26.4,95.0,9.2
2025-08-30 07:00:00,34.2,34.6,23.9,582.0,50.0,20.5,26.5,93.0,11.0
2025-08-30 08:00:00,34.6,34.9,23.2,646.0,64.0,21.8,27.0,90.0,11.8
2025-08-30 09:00:00,33.1,33.3,19.1,600.0,92.0,21.9,28.0,86.0,10.7
2025-08-30 10:00:00,30.5,30.9,13.3,500.0,126.0,21.4,29.3,80.0,9.7
2025-08-30 11:00:00,28.5,28.9,9.0,425.0,153.0,21.0,30.2,76.0,7.6
2025-08-30 12:00:00,27.8,28.1,7.3,400.0,165.0,20.7,31.0,71.0,6.7
2025-08-30 13:00:00,27.6,28.0,7.2,401.0,169.0,20.5,31.6,68.0,6.2
2025-08-30 14:00:00,26.9,27.3,8.8,433.0,167.0,20.8,31.7,67.0,6.2
2025-08-30 15:00:00,28.3,28.6,11.7,473.0,162.0,21.9,31.9,66.0,5.9
2025-08-30 16:00:00,34.6,35.0,16.3,544.0,151.0,23.6,31.7,67.0,5.8
2025-08-30 17:00:00,38.1,45.3,26.1,717.0,125.0,23.0,30.9,71.0,5.8
2025-08-30 18:00:00,42.6,47.1,40.6,1117.0,99.0,25.2,29.7,79.0,4.9
2025-08-30 19:00:00,51.8,55.2,60.1,1620.0,63.0,28.2,29.0,83.0,4.4
2025-08-30 20:00:00,60.5,63.3,71.2,1921.0,38.0,29.7,28.7,84.0,4.5
2025-08-30 21:00:00,63.3,65.0,65.8,1857.0,35.0,28.3,28.3,86.0,6.0
2025-08-30 22:00:00,51.5,52.3,52.0,1591.0,43.0,25.4,28.0,87.0,6.4
2025-08-30 23:00:00,45.6,46.0,40.4,1310.0,50.0,23.0,27.7,88.0,6.4
2025-08-31 00:00:00,38.6,38.8,34.9,1051.0,51.0,21.7,27.4,90.0,6.1
2025-08-31 01:00:00,34.9,35.0,31.6,776.0,51.0,20.9,27.1,91.0,5.9
2025-08-31 02:00:00,36.2,36.3,29.5,568.0,49.0,20.4,26.9,92.0,8.3
2025-08-31 03:00:00,36.8,36.9,28.8,456.0,44.0,20.4,26.3,93.0,8.0
2025-08-31 04:00:00,37.4,37.5,29.4,410.0,38.0,20.7,25.5,94.0,9.9
2025-08-31 05:00:00,41.0,41.1,26.8,416.0,41.0,20.0,24.7,95.0,15.6
2025-08-31 06:00:00,41.0,41.1,26.0,510.0,46.0,20.4,25.8,95.0,9.3
2025-08-31 07:00:00,37.1,37.3,24.8,655.0,55.0,20.9,26.1,93.0,8.4
2025-08-31 08:00:00,33.4,33.5,23.2,732.0,64.0,21.2,25.8,95.0,8.7
2025-08-31 09:00:00,30.4,30.5,21.1,664.0,75.0,21.1,26.7,90.0,10.1
2025-08-31 10:00:00,27.5,27.6,18.6,527.0,88.0,20.7,28.4,85.0,9.6
2025-08-31 11:00:00,27.1,27.2,16.4,431.0,100.0,20.3,29.2,80.0,9.4
2025-08-31 12:00:00,32.8,32.9,14.3,421.0,114.0,19.8,28.7,83.0,7.6
2025-08-31 13:00:00,27.5,27.6,12.5,451.0,128.0,19.2,29.2,83.0,3.9
2025-08-31 14:00:00,34.8,34.9,12.6,501.0,135.0,18.9,30.2,78.0,4.5
2025-08-31 15:00:00,34.1,34.1,16.0,571.0,129.0,19.1,28.0,81.0,11.6
2025-08-31 16:00:00,35.7,35.9,21.3,659.0,116.0,19.6,26.4,89.0,7.2
2025-08-31 17:00:00,34.7,34.8,31.6,741.0,90.0,19.0,26.7,89.0,5.5
2025-08-31 18:00:00,37.3,37.4,34.6,821.0,78.0,20.1,25.9,91.0,4.2
2025-08-31 19:00:00,39.2,39.2,38.7,895.0,61.0,21.7,25.9,92.0,5.2
2025-08-31 20:00:00,40.0,40.0,40.8,924.0,49.0,22.6,26.0,92.0,5.9
2025-08-31 21:00:00,40.2,40.2,39.4,889.0,44.0,22.6,25.9,93.0,6.9
2025-08-31 22:00:00,40.4,40.5,36.0,810.0,44.0,21.9,25.8,95.0,7.5
2025-08-31 23:00:00,40.0,40.2,32.3,708.0,45.0,20.8,25.7,96.0,9.9
2025-09-01 00:00:00,37.3,37.4,28.2,563.0,47.0,18.9,25.6,95.0,11.8
2025-09-01 01:00:00,31.9,32.0,23.8,394.0,50.0,16.5,25.0,96.0,9.2
2025-09-01 02:00:00,27.5,27.6,20.3,281.0,53.0,14.6,24.6,98.0,8.9
2025-09-01 03:00:00,23.2,23.2,18.1,263.0,56.0,13.8,24.3,98.0,7.9
2025-09-01 04:00:00,19.3,19.3,16.8,300.0,59.0,13.5,24.3,97.0,8.0
2025-09-01 05:00:00,24.8,24.9,25.1,359.0,42.0,18.9,24.3,98.0,8.3
2025-09-01 06:00:00,22.6,22.6,27.2,446.0,44.0,19.7,24.6,97.0,5.4
2025-09-01 07:00:00,19.8,19.9,30.0,555.0,46.0,20.7,24.9,95.0,8.4
2025-09-01 08:00:00,19.3,19.3,30.8,628.0,51.0,21.2,24.9,96.0,6.4
2025-09-01 09:00:00,12.8,12.8,27.8,639.0,57.0,20.5,25.4,94.0,7.5
2025-09-01 10:00:00,9.8,9.8,22.9,615.0,64.0,19.1,26.2,89.0,10.0
2025-09-01 11:00:00,10.8,10.8,18.7,583.0,76.0,18.1,27.6,84.0,7.9
2025-09-01 12:00:00,12.3,12.3,15.9,534.0,99.0,17.9,29.0,80.0,7.8
2025-09-01 13:00:00,14.3,14.3,13.9,477.0,126.0,18.1,29.1,76.0,9.8
2025-09-01 14:00:00,16.4,16.4,13.9,459.0,140.0,18.0,28.3,82.0,10.7
2025-09-01 15:00:00,16.9,17.1,17.1,520.0,130.0,17.1,27.9,83.0,15.1
2025-09-01 16:00:00,18.0,18.2,22.3,621.0,107.0,15.9,26.9,85.0,13.9
2025-09-01 17:00:00,22.6,22.7,24.0,695.0,76.0,17.5,26.1,90.0,10.5
2025-09-01 18:00:00,25.5,25.6,23.1,717.0,72.0,17.5,25.1,93.0,16.8
2025-09-01 19:00:00,26.7,26.8,21.9,712.0,67.0,17.4,24.8,93.0,14.8
2025-09-01 20:00:00,26.1,26.3,20.4,690.0,64.0,16.9,24.5,96.0,13.1
2025-09-01 21:00:00,25.0,25.2,18.7,648.0,64.0,15.7,24.5,96.0,13.8
2025-09-01 22:00:00,24.6,24.7,16.9,589.0,65.0,14.0,24.4,97.0,12.5
2025-09-01 23:00:00,23.1,23.3,15.2,529.0,66.0,12.5,24.6,96.0,12.8
2025-09-02 00:00:00,20.4,20.5,13.7,469.0,67.0,11.3,24.3,98.0,12.6
2025-09-02 01:00:00,17.8,17.9,12.4,408.0,69.0,10.4,24.4,97.0,9.6
2025-09-02 02:00:00,15.5,15.6,11.5,365.0,70.0,9.8,24.0,98.0,11.4
2025-09-02 03:00:00,13.7,13.7,11.0,343.0,70.0,9.8,24.0,98.0,13.0
2025-09-02 04:00:00,11.6,11.6,10.9,338.0,70.0,10.2,24.0,97.0,10.6
2025-09-02 05:00:00,10.7,10.7,14.1,364.0,63.0,11.8,24.0,98.0,11.9
2025-09-02 06:00:00,11.0,11.1,16.6,452.0,62.0,12.2,24.6,93.0,15.5
2025-09-02 07:00:00,12.7,12.7,19.9,569.0,60.0,12.7,24.5,95.0,14.1
2025-09-02 08:00:00,13.3,13.3,22.0,634.0,61.0,13.1,24.9,92.0,10.5
2025-09-02 09:00:00,12.8,12.8,21.9,590.0,65.0,13.3,25.2,89.0,14.7
2025-09-02 10:00:00,13.6,13.7,20.7,494.0,70.0,13.4,26.4,85.0,13.9
2025-09-02 11:00:00,14.3,14.3,18.9,427.0,78.0,13.6,27.0,82.0,14.1
2025-09-02 12:00:00,16.8,16.8,15.8,425.0,91.0,14.2,26.8,82.0,12.0
2025-09-02 13:00:00,16.6,16.7,12.2,452.0,106.0,15.0,26.7,84.0,14.0
2025-09-02 14:00:00,19.4,19.4,11.4,487.0,113.0,15.6,26.8,84.0,9.2
2025-09-02 15:00:00,22.1,22.2,15.5,528.0,107.0,15.4,26.3,86.0,11.2
2025-09-02 16:00:00,21.9,22.0,22.4,576.0,94.0,15.0,26.2,87.0,13.7
2025-09-02 17:00:00,29.5,29.9,31.6,620.0,59.0,15.4,26.2,89.0,11.4
2025-09-02 18:00:00,26.4,26.6,31.2,661.0,58.0,16.1,24.7,97.0,12.9
2025-09-02 19:00:00,26.0,26.3,30.5,698.0,56.0,16.9,24.7,96.0,14.3
2025-09-02 20:00:00,26.8,27.2,29.2,710.0,56.0,17.3,24.9,95.0,13.2
2025-09-02 21:00:00,26.8,27.4,26.8,685.0,59.0,16.7,25.0,95.0,11.7
2025-09-02 22:00:00,25.9,26.4,23.7,636.0,63.0,15.6,25.1,96.0,9.8
2025-09-02 23:00:00,23.6,24.2,21.1,582.0,66.0,14.6,25.1,96.0,9.3
2025-09-03 00:00:00,21.4,22.1,19.4,521.0,67.0,13.8,25.0,95.0,9.8
2025-09-03 01:00:00,21.1,21.7,18.0,455.0,66.0,13.0,24.7,96.0,9.3
2025-09-03 02:00:00,20.0,20.4,16.8,406.0,66.0,12.2,24.5,96.0,7.9
2025-09-03 03:00:00,18.5,18.9,14.9,371.0,68.0,11.0,24.4,96.0,9.6
2025-09-03 04:00:00,15.8,16.2,13.1,352.0,71.0,9.8,24.3,97.0,9.2
2025-09-03 05:00:00,15.3,15.4,16.4,380.0,62.0,11.8,24.2,97.0,4.9
2025-09-03 06:00:00,12.5,12.7,19.2,499.0,61.0,12.1,24.2,95.0,5.6
2025-09-03 07:00:00,12.4,12.5,23.0,665.0,60.0,12.7,24.8,94.0,4.0
2025-09-03 08:00:00,10.8,10.9,25.2,777.0,60.0,13.7,25.4,93.0,1.1
2025-09-03 09:00:00,12.4,12.5,24.3,785.0,63.0,15.6,26.5,88.0,3.2
2025-09-03 10:00:00,11.0,11.2,21.8,739.0,67.0,17.9,27.7,86.0,1.5
2025-09-03 11:00:00,8.4,8.5,19.9,686.0,74.0,19.7,29.2,81.0,6.3
2025-09-03 12:00:00,10.8,10.8,19.2,628.0,87.0,20.4,28.5,79.0,9.7
2025-09-03 13:00:00,12.8,12.8,19.0,564.0,102.0,20.4,28.2,80.0,10.7
2025-09-03 14:00:00,15.0,15.0,19.5,532.0,111.0,20.4,28.8,78.0,9.4
2025-09-03 15:00:00,15.1,15.1,19.7,541.0,111.0,20.2,29.1,76.0,8.2
2025-09-03 16:00:00,16.6,16.6,20.7,584.0,104.0,20.0,28.8,77.0,9.4
2025-09-03 17:00:00,25.6,25.6,28.6,676.0,82.0,19.3,28.3,80.0,8.6
2025-09-03 18:00:00,24.3,24.3,28.2,876.0,73.0,18.6,26.2,87.0,8.8
2025-09-03 19:00:00,23.5,23.5,27.7,1125.0,61.0,17.6,26.0,86.0,7.4
2025-09-03 20:00:00,21.9,21.9,28.7,1267.0,49.0,17.0,25.9,87.0,6.0
2025-09-03 21:00:00,21.5,21.5,33.2,1205.0,39.0,17.3,25.8,89.0,5.5
2025-09-03 22:00:00,24.2,24.4,39.2,1036.0,29.0,18.0,25.6,90.0,5.3
2025-09-03 23:00:00,28.7,29.0,41.5,886.0,24.0,17.9,25.2,95.0,3.9
2025-09-04 00:00:00,26.0,26.2,36.7,801.0,27.0,16.2,25.1,96.0,4.5
2025-09-04 01:00:00,21.0,21.2,28.4,737.0,34.0,13.6,25.0,96.0,6.4
2025-09-04 02:00:00,17.3,17.5,21.8,683.0,40.0,11.5,24.9,96.0,6.5
2025-09-04 03:00:00,14.8,15.0,19.0,631.0,40.0,10.2,24.7,97.0,7.7
2025-09-04 04:00:00,13.2,13.4,18.0,590.0,39.0,9.4,24.9,96.0,9.1
2025-09-04 05:00:00,23.0,23.6,27.9,579.0,23.0,13.0,24.7,95.0,8.2
2025-09-04 06:00:00,25.6,26.3,30.8,624.0,22.0,14.4,23.9,97.0,10.9
2025-09-04 07:00:00,32.8,33.6,34.4,699.0,23.0,16.5,24.4,94.0,5.9
2025-09-04 08:00:00,35.3,36.4,34.6,742.0,36.0,18.5,25.5,92.0,3.6
2025-09-04 09:00:00,31.4,32.1,28.0,725.0,71.0,20.4,27.1,87.0,4.3
2025-09-04 10:00:00,25.4,25.8,18.1,676.0,119.0,22.2,28.8,82.0,3.3
2025-09-04 11:00:00,24.2,24.6,10.4,620.0,158.0,23.5,30.2,76.0,3.9
2025-09-04 12:00:00,25.3,25.8,7.2,542.0,184.0,24.2,31.2,71.0,3.4
2025-09-04 13:00:00,28.2,39.5,6.4,457.0,201.0,24.5,31.4,69.0,3.3
2025-09-04 14:00:00,29.9,34.8,7.2,429.0,208.0,24.4,31.7,68.0,6.9
2025-09-04 15:00:00,31.0,33.9,8.7,485.0,201.0,23.8,31.1,70.0,8.0
2025-09-04 16:00:00,29.3,30.5,11.8,598.0,182.0,22.8,29.5,78.0,6.9
2025-09-04 17:00:00,37.3,98.0,18.8,752.0,118.0,17.4,29.0,81.0,5.1
2025-09-04 18:00:00,39.0,68.7,26.2,989.0,98.0,18.2,28.0,86.0,4.0
2025-09-04 19:00:00,38.9,45.1,36.3,1266.0,69.0,19.3,27.5,88.0,4.7
2025-09-04 20:00:00,38.1,38.4,43.5,1441.0,47.0,19.9,27.1,89.0,4.9
2025-09-04 21:00:00,38.1,38.3,45.1,1443.0,36.0,19.5,26.7,90.0,5.1
2025-09-04 22:00:00,37.8,38.1,43.8,1343.0,31.0,18.6,26.4,91.0,4.1
2025-09-04 23:00:00,37.4,37.5,41.9,1212.0,28.0,17.6,26.2,91.0,3.8
2025-09-05 00:00:00,37.1,37.4,40.0,1053.0,25.0,16.6,26.1,91.0,4.5
2025-09-05 01:00:00,36.4,36.8,37.6,862.0,23.0,15.6,25.9,92.0,5.1
2025-09-05 02:00:00,35.4,35.7,35.4,702.0,22.0,14.9,25.7,93.0,4.7
2025-09-05 03:00:00,34.6,34.9,34.0,589.0,20.0,14.5,25.6,93.0,5.8
2025-09-05 04:00:00,34.0,34.3,32.9,506.0,19.0,14.4,25.6,93.0,6.1
2025-09-05 05:00:00,35.9,36.8,32.2,461.0,26.0,15.0,25.6,92.0,5.9
2025-09-05 06:00:00,32.1,34.6,28.2,481.0,40.0,15.7,26.9,85.0,9.8
2025-09-05 07:00:00,34.2,91.5,22.6,539.0,60.0,16.7,27.3,83.0,11.0
2025-09-05 08:00:00,27.4,62.9,17.4,563.0,82.0,17.3,28.2,80.0,10.5
2025-09-05 09:00:00,22.6,30.4,13.1,506.0,106.0,17.1,29.1,74.0,16.3
2025-09-05 10:00:00,24.7,37.6,9.1,415.0,131.0,16.5,30.0,74.0,11.9
2025-09-05 11:00:00,24.9,28.3,6.3,360.0,151.0,16.0,30.8,72.0,12.3
2025-09-05 12:00:00,25.0,28.5,4.6,373.0,165.0,15.7,31.2,71.0,12.8
2025-09-05 13:00:00,24.7,26.3,3.9,422.0,173.0,15.4,31.1,72.0,13.8
2025-09-05 14:00:00,25.4,26.5,5.1,485.0,172.0,15.0,30.3,75.0,10.4
2025-09-05 15:00:00,25.6,26.2,8.5,569.0,158.0,13.9,30.2,73.0,11.4
2025-09-05 16:00:00,24.9,25.1,13.6,667.0,134.0,12.7,29.2,80.0,10.6
2025-09-05 17:00:00,30.5,31.8,15.7,740.0,135.0,20.3,27.6,86.0,9.8
2025-09-05 18:00:00,33.2,34.1,19.1,776.0,119.0,20.3,27.4,88.0,8.6
2025-09-05 19:00:00,33.4,33.9,23.7,787.0,98.0,20.3,27.1,90.0,5.1
2025-09-05 20:00:00,33.2,33.4,26.5,765.0,81.0,20.2,26.9,91.0,6.9
2025-09-05 21:00:00,31.7,31.8,26.1,693.0,74.0,19.9,26.8,91.0,8.1
2025-09-05 22:00:00,29.4,29.5,24.0,587.0,72.0,19.5,26.7,91.0,8.0
2025-09-05 23:00:00,27.1,27.2,21.6,493.0,71.0,18.7,26.6,91.0,8.4
2025-09-06 00:00:00,25.1,25.1,19.3,420.0,69.0,17.2,26.1,93.0,9.4
2025-09-06 01:00:00,23.2,23.3,16.8,359.0,69.0,15.4,25.1,95.0,11.7
2025-09-06 02:00:00,21.9,22.0,14.8,322.0,68.0,13.7,24.7,94.0,13.6
2025-09-06 03:00:00,19.7,19.8,13.3,311.0,68.0,11.9,24.6,95.0,10.6
2025-09-06 04:00:00,14.7,14.8,12.2,325.0,68.0,10.2,24.8,95.0,9.0
2025-09-06 05:00:00,19.5,19.6,15.4,371.0,64.0,13.8,24.7,96.0,6.9
2025-09-06 06:00:00,20.8,21.0,17.0,487.0,64.0,15.4,26.3,91.0,6.9
2025-09-06 07:00:00,23.7,23.9,19.0,635.0,66.0,17.7,26.9,90.0,7.2
2025-09-06 08:00:00,27.4,27.6,19.2,709.0,76.0,19.5,28.0,86.0,10.1
2025-09-06 09:00:00,31.7,31.9,15.9,637.0,103.0,20.3,29.4,78.0,12.2
2025-09-06 10:00:00,34.5,34.9,10.9,490.0,139.0,20.6,30.5,73.0,12.2
2025-09-06 11:00:00,33.5,34.2,7.1,382.0,167.0,20.6,31.0,72.0,10.9
2025-09-06 12:00:00,32.6,33.4,5.3,351.0,181.0,20.2,31.5,70.0,11.2
2025-09-06 13:00:00,32.8,33.6,4.8,357.0,186.0,19.5,31.4,71.0,10.5
2025-09-06 14:00:00,32.6,33.5,6.3,395.0,182.0,18.7,31.6,73.0,9.4
2025-09-06 15:00:00,33.4,34.2,11.1,472.0,164.0,17.6,29.0,82.0,9.1
2025-09-06 16:00:00,32.6,33.4,17.9,581.0,137.0,16.5,29.4,79.0,8.2
2025-09-06 17:00:00,44.7,55.8,22.6,693.0,122.0,19.2,28.8,82.0,7.6
2025-09-06 18:00:00,47.8,53.0,26.1,828.0,106.0,19.8,29.1,82.0,6.6
2025-09-06 19:00:00,47.5,49.1,30.8,967.0,85.0,20.6,28.4,85.0,7.6
2025-09-06 20:00:00,48.0,49.7,33.3,1023.0,69.0,20.9,27.9,88.0,10.0
2025-09-06 21:00:00,46.2,48.1,31.6,935.0,66.0,20.4,27.1,88.0,8.3
2025-09-06 22:00:00,44.5,45.8,27.7,764.0,68.0,19.5,26.7,88.0,8.8
2025-09-06 23:00:00,43.4,44.1,24.3,611.0,70.0,18.7,26.5,89.0,8.8
2025-09-07 00:00:00,42.3,42.7,22.4,505.0,69.0,18.2,26.4,89.0,9.8
2025-09-07 01:00:00,41.4,41.8,21.0,417.0,67.0,17.8,25.3,92.0,10.1
2025-09-07 02:00:00,40.6,41.1,20.4,363.0,64.0,17.8,25.5,94.0,8.0
2025-09-07 03:00:00,40.2,40.9,21.2,348.0,58.0,18.4,25.3,95.0,5.7
2025-09-07 04:00:00,40.7,41.7,22.7,366.0,50.0,19.5,25.1,96.0,5.7
2025-09-07 05:00:00,37.8,38.9,21.8,419.0,49.0,19.8,24.9,96.0,5.1
2025-09-07 06:00:00,38.1,39.5,22.2,545.0,49.0,19.3,26.0,94.0,8.2
2025-09-07 07:00:00,35.5,36.8,22.6,706.0,51.0,18.6,26.7,93.0,7.6
2025-09-07 08:00:00,28.5,29.3,21.6,784.0,61.0,18.2,28.0,88.0,8.6
2025-09-07 09:00:00,25.8,26.4,17.7,699.0,88.0,18.4,29.3,82.0,8.2
2025-09-07 10:00:00,25.4,26.1,12.3,532.0,122.0,18.9,30.6,74.0,8.7
2025-09-07 11:00:00,25.8,26.5,8.6,402.0,147.0,18.9,31.4,72.0,8.4
2025-09-07 12:00:00,25.0,25.6,7.9,347.0,152.0,17.7,32.0,69.0,8.4
2025-09-07 13:00:00,28.5,29.0,8.8,329.0,147.0,16.0,32.1,68.0,7.9
